7.071959375000000000e+04,8.435682812500000000e+04,9.841963281250000000e+04,1.072799453125000000e+05,6.916292968750000000e+04,2.634147656250000000e+04,2.919323242187500000e+03,0.000000000000000000e+00
7.244853125000000000e+04,8.500518750000000000e+04,9.974604687500000000e+04,1.112288203125000000e+05,8.927508593750000000e+04,3.969421484375000000e+04,1.055446191406250000e+04,0.000000000000000000e+00
7.301100781250000000e+04,8.488364843750000000e+04,9.991377343750000000e+04,1.119770937500000000e+05,9.820239843750000000e+04,4.736219531250000000e+04,1.463324609375000000e+04,0.000000000000000000e+00
7.254889062500000000e+04,8.410071875000000000e+04,9.917657031250000000e+04,1.114335390625000000e+05,9.989064843750000000e+04,4.884982812500000000e+04,1.527501171875000000e+04,0.000000000000000000e+00
7.190415625000000000e+04,8.343407812500000000e+04,9.860286718750000000e+04,1.109091953125000000e+05,9.812473437500000000e+04,4.676476171875000000e+04,1.395792968750000000e+04,0.000000000000000000e+00
7.142768750000000000e+04,8.276125781250000000e+04,9.808629687500000000e+04,1.106124140625000000e+05,9.827617968750000000e+04,4.673234375000000000e+04,1.394189160156250000e+04,0.000000000000000000e+00
7.077918750000000000e+04,8.189541406250000000e+04,9.747159375000000000e+04,1.102082421875000000e+05,9.787800781250000000e+04,4.628977343750000000e+04,1.366871289062500000e+04,0.000000000000000000e+00
7.011053906250000000e+04,8.065915625000000000e+04,9.651142968750000000e+04,1.097064218750000000e+05,1.001405937500000000e+05,4.864005468750000000e+04,1.490913671875000000e+04,0.000000000000000000e+00
6.977130468750000000e+04,7.994579687500000000e+04,9.588796093750000000e+04,1.092870625000000000e+05,1.018337109375000000e+05,5.078652343750000000e+04,1.611711621093750000e+04,0.000000000000000000e+00
6.990918750000000000e+04,7.979970312500000000e+04,9.587803125000000000e+04,1.096110546875000000e+05,1.042315078125000000e+05,5.309373437500000000e+04,1.729013085937500000e+04,5.415858459472656250e+01
6.727659375000000000e+04,7.733035937500000000e+04,9.361740625000000000e+04,1.069696171875000000e+05,9.464150781250000000e+04,4.316707812500000000e+04,1.152245703125000000e+04,0.000000000000000000e+00
6.561550000000000000e+04,7.511690625000000000e+04,9.129600781250000000e+04,1.046872890625000000e+05,9.417905468750000000e+04,4.325566796875000000e+04,1.150968457031250000e+04,0.000000000000000000e+00
2.775149375000000000e+05,3.427042812500000000e+05,3.617648437500000000e+05,3.925060937500000000e+05,2.524867343750000000e+05,1.305662578125000000e+05,1.410679296875000000e+04,0.000000000000000000e+00
2.836964687500000000e+05,3.431580312500000000e+05,3.757936250000000000e+05,3.994992187500000000e+05,3.322359375000000000e+05,1.631892187500000000e+05,6.663300000000000000e+04,0.000000000000000000e+00
2.856297187500000000e+05,3.410996562500000000e+05,3.814727187500000000e+05,3.999879375000000000e+05,3.696264375000000000e+05,1.827475156250000000e+05,9.031323437500000000e+04,0.000000000000000000e+00
2.839891875000000000e+05,3.376335000000000000e+05,3.810805312500000000e+05,3.976833437500000000e+05,3.768706562500000000e+05,1.866151875000000000e+05,9.343385937500000000e+04,0.000000000000000000e+00
2.815975312500000000e+05,3.350072812500000000e+05,3.788664062500000000e+05,3.961782500000000000e+05,3.700959062500000000e+05,1.806336406250000000e+05,8.667707031250000000e+04,0.000000000000000000e+00
2.798373437500000000e+05,3.319237500000000000e+05,3.783590312500000000e+05,3.953274687500000000e+05,3.711675625000000000e+05,1.805964218750000000e+05,8.661284375000000000e+04,0.000000000000000000e+00
2.770998750000000000e+05,3.276144687500000000e+05,3.770929375000000000e+05,3.938735312500000000e+05,3.695744062500000000e+05,1.793456718750000000e+05,8.512175000000000000e+04,0.000000000000000000e+00
2.741650625000000000e+05,3.209348750000000000e+05,3.769107812500000000e+05,3.916665937500000000e+05,3.787049062500000000e+05,1.857800156250000000e+05,9.155466406250000000e+04,0.000000000000000000e+00
2.725463125000000000e+05,3.167722812500000000e+05,3.765234687500000000e+05,3.896905000000000000e+05,3.848400312500000000e+05,1.918423437500000000e+05,9.716769531250000000e+04,0.000000000000000000e+00
2.733165312500000000e+05,3.155516875000000000e+05,3.786624687500000000e+05,3.916583750000000000e+05,3.954832500000000000e+05,1.983557031250000000e+05,1.016845468750000000e+05,0.000000000000000000e+00
2.623940000000000000e+05,3.054277500000000000e+05,3.662846562500000000e+05,3.809361875000000000e+05,3.553283750000000000e+05,1.701588750000000000e+05,7.247500781250000000e+04,0.000000000000000000e+00
2.554579218750000000e+05,2.951443750000000000e+05,3.594745625000000000e+05,3.711957812500000000e+05,3.516506562500000000e+05,1.703055625000000000e+05,7.239147656250000000e+04,0.000000000000000000e+00
1.666428125000000000e+05,2.039086875000000000e+05,2.387627343750000000e+05,2.419268437500000000e+05,1.645598750000000000e+05,6.828920312500000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.708187812500000000e+05,2.017230937500000000e+05,2.413470312500000000e+05,2.539199218750000000e+05,2.047819843750000000e+05,1.070085156250000000e+05,2.436419531250000000e+04,0.000000000000000000e+00
1.720933281250000000e+05,1.991405156250000000e+05,2.410949062500000000e+05,2.584800156250000000e+05,2.231599062500000000e+05,1.238802656250000000e+05,3.526016796875000000e+04,0.000000000000000000e+00
1.710374687500000000e+05,1.968675937500000000e+05,2.391246093750000000e+05,2.583346250000000000e+05,2.265511718750000000e+05,1.267959140625000000e+05,3.689750000000000000e+04,0.000000000000000000e+00
1.694926718750000000e+05,1.952022812500000000e+05,2.377324531250000000e+05,2.566989531250000000e+05,2.228009218750000000e+05,1.223689765625000000e+05,3.353958203125000000e+04,0.000000000000000000e+00
1.683527656250000000e+05,1.933623593750000000e+05,2.364093437500000000e+05,2.563199062500000000e+05,2.230922812500000000e+05,1.222721093750000000e+05,3.348701953125000000e+04,0.000000000000000000e+00
1.668712968750000000e+05,1.911628437500000000e+05,2.348864843750000000e+05,2.555572968750000000e+05,2.222315937500000000e+05,1.213260546875000000e+05,3.278297265625000000e+04,0.000000000000000000e+00
1.653303281250000000e+05,1.881400937500000000e+05,2.325906406250000000e+05,2.558617343750000000e+05,2.268852500000000000e+05,1.261435312500000000e+05,3.597738281250000000e+04,0.000000000000000000e+00
1.645966406250000000e+05,1.865452656250000000e+05,2.312108593750000000e+05,2.561292968750000000e+05,2.303703437500000000e+05,1.304713671875000000e+05,3.902127734375000000e+04,0.000000000000000000e+00
1.648067968750000000e+05,1.861706093750000000e+05,2.309872968750000000e+05,2.577183593750000000e+05,2.352813906250000000e+05,1.348545468750000000e+05,4.191977734375000000e+04,0.000000000000000000e+00
1.588328906250000000e+05,1.806222031250000000e+05,2.258870937500000000e+05,2.492870000000000000e+05,2.152195312500000000e+05,1.143830937500000000e+05,2.716297851562500000e+04,0.000000000000000000e+00
1.552019062500000000e+05,1.758734843750000000e+05,2.207824218750000000e+05,2.458357656250000000e+05,2.141163437500000000e+05,1.145186718750000000e+05,2.712342382812500000e+04,0.000000000000000000e+00
3.360349062500000000e+05,3.978263750000000000e+05,4.839085625000000000e+05,5.242133125000000000e+05,3.399246562500000000e+05,1.161240234375000000e+05,7.062776855468750000e+03,0.000000000000000000e+00
3.448417187500000000e+05,4.001325937500000000e+05,4.879827187500000000e+05,5.476057500000000000e+05,4.340549062500000000e+05,1.885155937500000000e+05,3.328801953125000000e+04,0.000000000000000000e+00
3.477266562500000000e+05,3.996064375000000000e+05,4.870883437500000000e+05,5.526598125000000000e+05,4.750673750000000000e+05,2.298184687500000000e+05,5.345659765625000000e+04,0.000000000000000000e+00
3.454290625000000000e+05,3.958042187500000000e+05,4.827086562500000000e+05,5.502884375000000000e+05,4.826855937500000000e+05,2.377429375000000000e+05,5.698704296875000000e+04,0.000000000000000000e+00
3.423035937500000000e+05,3.925686250000000000e+05,4.798863750000000000e+05,5.474576875000000000e+05,4.742374687500000000e+05,2.268410468750000000e+05,5.010489062500000000e+04,0.000000000000000000e+00
3.400124062500000000e+05,3.893692500000000000e+05,4.769037500000000000e+05,5.459145000000000000e+05,4.746826250000000000e+05,2.266347031250000000e+05,4.997364843750000000e+04,0.000000000000000000e+00
3.370849062500000000e+05,3.855016875000000000e+05,4.736101562500000000e+05,5.439445625000000000e+05,4.728096562500000000e+05,2.243013281250000000e+05,4.856580078125000000e+04,0.000000000000000000e+00
3.341515937500000000e+05,3.801121562500000000e+05,4.678830937500000000e+05,5.418790625000000000e+05,4.833678437500000000e+05,2.367168906250000000e+05,5.511862890625000000e+04,0.000000000000000000e+00
3.327420937500000000e+05,3.769047500000000000e+05,4.640576875000000000e+05,5.402464375000000000e+05,4.916835312500000000e+05,2.479709687500000000e+05,6.152284375000000000e+04,0.000000000000000000e+00
3.332467187500000000e+05,3.759741875000000000e+05,4.627762500000000000e+05,5.414593125000000000e+05,5.022325937500000000e+05,2.600562031250000000e+05,6.759836718750000000e+04,0.000000000000000000e+00
3.211213437500000000e+05,3.647060937500000000e+05,4.537349375000000000e+05,5.288405625000000000e+05,4.583635312500000000e+05,2.080619375000000000e+05,3.822523046875000000e+04,0.000000000000000000e+00
